,Index,Lemma,Derived Word,Context
9289,9290,पेरुमल,पेरुमला,कि पेरुमला की
9290,9291,ताल्लुकात,ताल्लुकातों,के ताल्लुकातों में
9291,9292,शेखावत,शेखावतजी,मालिक शेखावतजी शहर
9292,9293,आर्ट,आर्टस्,मार्शल आर्टस् की
9293,9294,अचरज,अचरज़,साबका अचरज़ हुआ
9294,9295,कैच,कैचों,दो कैचों और
9295,9296,रिबन,रिबनों,नीले रिबनों की
9296,9297,रिबन,रिबन्स,और रिबन्स की
9297,9298,युद्धवीर,युद्धवीरता,और युद्धवीरता का
9298,9299,युद्धवीर,युद्धवीरों,इन युद्धवीरों की
9299,9300,टन,टनो,नतीजतन टनो टन
9300,9301,टन,टना,लण्ड टना टन
9301,9302,विश्वप्रसिद्ध,विश्वप्रसिद्धि,इसकी विश्वप्रसिद्धि का
9302,9303,अन्ना,अन्नाजी,हम अन्नाजी को
9303,9304,बिल्कुल,बिल्कुल्,यह बिल्कुल् उल्टा
9304,9305,पिछड़ा,पिछड़ाें,ने पिछड़ाें के
9305,9306,पिछड़ा,पिछड़ावर्ग,एवं पिछड़ावर्ग कर्मचारी
9306,9307,एसजेवीएन,एसजेवीएनएल,बाद एसजेवीएनएल की
9307,9308,पासपोर्ट,पासपोर्टधारक,केवल पासपोर्टधारक ही
9308,9309,पासपोर्ट,पासपोर्टों,व पासपोर्टों की
9309,9310,पासपोर्ट,पासपोर्ट्स,फ़र्जी पासपोर्ट्स का
9310,9311,क्लिक,क्लिकर,ने क्लिकर की
9311,9312,क्लिक,क्लिककर,यहां क्लिककर सकते
9312,9313,क्लिक,क्लिक्क,पर क्लिक्क कीजिये
9313,9314,यूएस,यूएसओएल,मकसद यूएसओएल विभाग
9314,9315,ब्याज,ब्याजदर,से ब्याजदर बढ़ा
9315,9316,ब्याज,ब्याजों,साधारण ब्याजों का
9316,9317,ब्याज,ब्याज़,का ब्याज़ देना
9317,9318,घबराहट,घबराहटें,और घबराहटें दते
9318,9319,सेट,सेट्स,टीवी सेट्स के
9319,9320,सेट,सेटों,सीधे सेटों में
9320,9321,गंतव्य,गंतव्यों,जो गंतव्यों के
9321,9322,सुपौल,सुपौली,के सुपौली गांव
9322,9323,सुपौल,सुपौलमे,जिला सुपौलमे अन्तिम
9323,9324,कद्दावर,कद्दावरों,तिकड़मी कद्दावरों को
9324,9325,स्कार्पियो,स्कार्पियोे,बाद स्कार्पियोे गाड़ी
9325,9326,स्कार्पियो,स्कार्पियों,दो स्कार्पियों से
9326,9327,निर्धारक,निर्धारको,के निर्धारको पर
9327,9328,बाधित,बाधितों,अस्थि बाधितों के
9328,9329,अकाउंटेंट,अकाउंटेंटस,चार्टर्ड अकाउंटेंटस से
9329,9330,अकाउंटेंट,अकाउंटेंट्स,चार्टर्ड अकाउंटेंट्स भारत
9330,9331,चार्जशीट,चार्जशीटों,सात चार्जशीटों में
9331,9332,चार्जशीट,चार्जशीटेड,में चार्जशीटेड और
9332,9333,कैनाल,कैनाल्स,और कैनाल्स वाली
9333,9334,सुमन,सुमनम,व सुमनम में
9334,9335,मुखर,मुखरी,मारू मुखरी अपनी
9335,9336,सादगी,सादगीः,और सादगीः उनकी
9336,9337,सादगी,सादगीभरी,अपेक्षा सादगीभरी आडंबर
