,Derived Word,Lemma
35004,बैरियरों,बैरियर
35005,बैरियरनगर,बैरियर
35006,बैरियर्स,बैरियर
35007,बैरिय,बैरियर
35008,प्रश्नका,प्रश्नकाल
35009,प्रश्नकालीन,प्रश्नकाल
35010,प्रश्नकेँ,प्रश्नकाल
35011,प्रश्नकीलन,प्रश्नकाल
35012,प्रश्नकर,प्रश्नकाल
35013,गिलियो,एजीगिलियो
35014,सुनलियो,एजीगिलियो
35015,सोचलियो,एजीगिलियो
35016,देखलियो,एजीगिलियो
35017,नाटकों,नाटक
35018,नाटकमय,नाटक
35019,नाटकः,नाटक
35020,नाटकन,नाटक
35021,मंचन,नाटक
35022,बेबाक़,बेलौस
35023,बेबाक,बेलौस
35024,बेलाग,बेलौस
35025,खिलंदड़ी,बेलौस
35026,%,कम
35027,चश्मदीठ,गवाह
35028,गवाहऔर,गवाह
35029,हरकंवल,गुरकंवल
35030,बढत,बढ़त
35031,सं.बढ़त,बढ़त
35032,बढ़त,बढ़त
35033,हिनरीती,राजकुमारी
35034,नकचढ़ी,राजकुमारी
35035,ओनडॉस,राजकुमारी
35036,राजकुमारियों,राजकुमारी
35037,चिह्निïत,चिह्नित
35038,अचिह्नित,चिह्नित
35039,चिह्निंत,चिह्नित
35040,साराखाम,महा
35041,कंबनी,महा
35042,कहींजहाँ,महा
35043,वहींजहाँ,महा
35044,बलजाई,महा
35045,सरटर्नर,टर्नर
35046,टर्नरी,टर्नर
35047,टर्नर्स,टर्नर
35048,अडेयर,टर्नर
35049,स्टर्नर,टर्नर
35050,अगवान,अगवानी
35051,अगवानीतलाशते,अगवानी
35052,अगवाना,अगवानी
35053,घरजाना,हरजाना
35054,रजाना,हरजाना
35055,हरजा,हरजाना
35056,प्रतिभागीओं,प्रतिभागी
35057,प्रतिभागीगण,प्रतिभागी
35058,प्रतिभागीओ,प्रतिभागी
35059,प्रतिभागीआज,प्रतिभागी
35060,प्रतिभागीहर,प्रतिभागी
35061,निर्मि्त,निर्मि‍त
35062,निर्मि,निर्मि‍त
35063,निर्मिमेष,निर्मि‍त
35064,निर्मितऔर,निर्मि‍त
35065,निर्मितकिया,निर्मि‍त
35066,पहाड़,पहाड़
35067,कुलुआ,पहाड़
35068,हूलूकुण्ड़ा,पहाड़
35069,पहाड़वो,पहाड़
35070,अवतंसक,सूत्र
35071,दंशसूत्र,सूत्र
35072,बौधयानासुल्बा,सूत्र
35073,स्थानांग,सूत्र
35074,बालूगिरि,बालू
35075,बालूक,बालू
35076,बालूं,बालू
35077,बालूदार,बालू
35078,बालूई,बालू
35079,पचपोखरा,पोखरा
35080,पोखराहै,पोखरा
35081,दुधपोखरा,पोखरा
35082,पोखराथोक,पोखरा
35083,बेलपोखरा,पोखरा
35084,आईस्पेशलिस्ट,स्पेशलिस्ट
35085,स्पेशलिस्ट्स,स्पेशलिस्ट
35086,स्पेशलिस्टों,स्पेशलिस्ट
35087,नेशलिस्ट,स्पेशलिस्ट
35088,स्पेशलिटि,स्पेशलिस्ट
35089,बी_बोइंग,बोइंग
35090,बोइंगो,बोइंग
35091,बोइंगों,बोइंग
35092,बैलेरिनाज,बैले
35093,मृगला,बैले
35094,बजबैले,बैले
35095,बनबैले,बैले
35096,जीबैले,बैले
35097,बरसातसावन,बरसात
35098,बरसातो,बरसात
35099,बरसातमें,बरसात
35100,बरसातक,बरसात
35101,बरसातकी,बरसात
35102,ज्योतिषिक,ज्योतिषि
35103,ज्योतिषियो,ज्योतिषि
35104,राशिज्योतिषि,ज्योतिषि
35105,ज्योतिषो,ज्योतिषि
35106,ज्योतिषिय,ज्योतिषि
35107,भरोसाअब,भरोसा
35108,भरोसाशाम,भरोसा
35109,भरोसाकि,भरोसा
35110,हेंडग्रेनेड,ग्रेनेड
35111,हैंडग्रेनेड,ग्रेनेड
35112,ग्रेनेडों,ग्रेनेड
35113,ग्रेनेड्स,ग्रेनेड
35114,ट्यूड,ग्लोबेट्यूड
35115,एडिट्यूड,ग्लोबेट्यूड
35116,सालीट्यूड,ग्लोबेट्यूड
35117,पोग्बा,रॉबसन
35118,सूनेस,रॉबसन
35119,हॉबसन,रॉबसन
35120,लैफ़ोले,रॉबसन
35121,उपस्थिती,उपस्थिति
35122,उपस्थिति.उस,उपस्थिति
35123,पलवानी,ललवानी
35124,प्रक्षेपास्त्रों,प्रक्षेपास्त्र
35125,परक्षेपास्त्र,प्रक्षेपास्त्र
35126,प्रक्षेपास्त्रो,प्रक्षेपास्त्र
35127,प्रक्षेपास्त्,प्रक्षेपास्त्र
35128,जीनिर्मला,निर्मला
35129,समझौताक,समझौता
35130,समझौतानशे,समझौता
35131,मैंअजनबी,अजनबी
35132,अजनबीकी,अजनबी
35133,हैअजनबी,अजनबी
35134,सेअजनबी,अजनबी
35135,भीअजनबी,अजनबी
35136,सदस्य:संजीव,संजीव
35137,डा.संजीव,संजीव
35138,सोनीसंजीव,संजीव
35139,स:संजीव,संजीव
35140,ग्रेटे,ग्रेटेल
35141,ग्रेटलीव्ड,ग्रेटेल
35142,ग्रेटबांग,ग्रेटेल
35143,ग्रेटकोव,ग्रेटेल
